Retro_OK_batch2-2024-12-12-A,,,,,,,,,,,,,,,,,,,,,,,,,,
smiles,name,SLURM_JOB_ID,fragmenstein_runtime,Multi-SuCOS,HIPPO Pose ID,HIPPO Compound ID,_id,merge_set,original ID,SLURM_JOB_NAME,csv_name,scratch_subdir,fragmenstein_outcome,fragmenstein_mode,fragmenstein_error,inspiration_1,inspiration_2,inspiration_3,red,red-text,blue,blue-text,green,green-text,purple,purple-text
O=C1CCCN1[C@@H]1CCN(c2ncccc2OC(F)F)C1,v1296a,217081,8.209552,0.643234,107626,4621,5404,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AETFKVLHIYMKLR-SNVBAGLBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch010,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch010.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217081/C4621-P104,acceptable,expansion,None,z0215a,z1018a,,,,,,,,TRUE,purple
c1c[nH]c(N=Nc2nccs2)c1,v1297a,217075,1.901847,0.702455,107632,25622,5405,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FLCRRDDPPNONFG-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch004,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch004.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217075/C25622-P120,acceptable,expansion,None,d0472b,z0384a,,TRUE,red,,,,,,
C[C@@H](NCCN1C(=O)CN(C)C1=O)c1coc2ccccc12,v1298a,217071,2.568484,0.42823,107670,33287,5406,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,QEXNYPBYXRYBOQ-LLVKDONJSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C33287-P141,acceptable,expansion,None,z0521a,3vws-a,3vws-b,TRUE,red,,,,,,
c1ccc2c(CNCCc3cnc[nH]3)coc2c1,v1299a,217084,3.513135,0.618018,107980,35390,5407,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,CYVUPCXIXWKAKT-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C35390-P217,acceptable,expansion,None,d0378a,3vws-b,,TRUE,red,,,,,,
c1ccc2c(-c3cnc([C@H]4CCCN4)[nH]3)coc2c1,v1300a,217084,3.157245,0.549774,108479,38001,5408,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RFWIPXMNDSRMTE-GFCCVEGCSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C38001-P217,acceptable,expansion,None,d0378a,3vws-b,,TRUE,red,,,,,,
COc1ccc(CCN[C@H](C)c2cc3ccccc3o2)cc1,v1301a,217071,4.100829,0.443722,108625,41639,5409,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ALKTZTZRIISUBW-CQSZACIVSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C41639-P141,acceptable,expansion,None,z0521a,3vws-a,3vws-b,TRUE,red,,,,,,
C[C@H](N[C@H](C)c1cn(C)cn1)c1coc2ccccc12,v1302a,217084,2.579597,0.731284,108672,32851,5410,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RRTAKTTUWMOXFH-NWDGAFQWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C32851-P217,acceptable,expansion,None,d0378a,3vws-b,,TRUE,red,,,,,,
C[C@H](NC(=O)[C@@H](O)c1cncn1C)c1cc2ccccc2o1,v1303a,217084,2.818085,0.582952,109230,42761,5411,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FZPSEHXRGSKGHG-BONVTDFDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C42761-P217,acceptable,expansion,None,d0378a,3vws-b,,TRUE,red,,,,,,
C[C@@H](CNC(=O)c1cc2ccccc2o1)NCc1cncn1C,v1304a,217084,5.897739,0.536895,109400,43340,5412,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,VKBWFRXPMRTREB-LBPRGKRZSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C43340-P217,acceptable,expansion,None,d0378a,3vws-b,,TRUE,red,,,,,,
C[C@H](C[C@H](C)NC(=O)c1cccnc1C1CC1)NC(=O)c1cc[nH]n1,v1305a,217081,10.46408,0.342868,110051,16556,5413,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,VSYMVTMSKIFOQR-NWDGAFQWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch010,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch010.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217081/C16556-P151,acceptable,expansion,None,z0215a,z0637a,,TRUE,red,,,,,,
COC(=O)[C@@H]1CC(=O)N[C@H]1c1ccccn1,v1306a,217076,2.139952,0.61727,110326,1614,5414,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LTWQQOIPNFENKP-GMSGAONNSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C1614-P104,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
COC(=O)[C@@H]1CC(=O)N[C@H]1c1ccccn1,v1306b,217076,2.181853,0.60867,110328,1614,5415,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,LTWQQOIPNFENKP-GMSGAONNSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C1614-P206,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
COC(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1ccccn1,v1308a,217076,2.146545,0.564505,110361,38732,5416,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FABAOINPDGLEMA-KCJUWKMLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C38732-P104,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
COC(=O)[C@@H]1CC(=O)N(C)[C@@H]1c1ccccn1,v1308b,217076,1.991763,0.574942,110368,38732,5417,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FABAOINPDGLEMA-KCJUWKMLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C38732-P206,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
CCCCC1(NC(=O)CCc2ccc3ccccc3n2)CC1,v1310a,217087,5.840208,0.496764,110757,44602,5418,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XRCMQAZNOBVZTR-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C44602-P208,acceptable,expansion,None,z0384a,z1040a,,TRUE,red,,,,,,
O=C(CCc1ccc2ccccc2n1)Nc1cnn(CCF)n1,v1311a,217087,2.305477,0.469157,110838,44802,5419,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,PJMQUWUNGQGDLE-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C44802-P120,acceptable,expansion,None,z0384a,z1040a,,TRUE,red,,,,,,
C[C@H](NC(=O)CCN1CCCC1=O)c1ccccn1,v1312a,217076,2.434425,0.679579,111041,40797,5420,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FOFIBXNPNXTDPY-NSHDSACASA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C40797-P104,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
CC(C)(C(=O)O)n1cc(NC(=O)CCc2ccccn2)cn1,v1313a,217074,6.36594,0.378335,111223,12690,5421,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,CJNBNTYLNLSYBI-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217074/C12690-P153,acceptable,expansion,None,d0472b,z0653a,,TRUE,red,,,,,,
O=C(CN1CCCc2ccc(F)cc21)NCc1ccccn1,v1314a,217083,5.623529,0.498511,111231,26973,5422,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RKWBDSUJCUOXLF-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217083/C26973-P3,acceptable,expansion,None,d0472b,z0165a,,TRUE,red,,,,,,
CNCCc1cn(C)nc1-c1coc2ccccc12,v1315a,217071,3.429393,0.566627,111510,26884,5423,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DCEOREOQSSPGRL-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch000.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217071/C26884-P217,acceptable,expansion,None,z0628a,3vws-b,,TRUE,red,,,,,,
COC[C@@H](O)C1(NC(=O)CCc2ccc3ccccc3n2)CC1,v1316a,217087,2.512743,0.501266,111625,46735,5424,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RYXAUVAEQAUNQM-MRXNPFEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C46735-P120,acceptable,expansion,None,z0384a,z1040a,,TRUE,red,,,,,,
COC[C@@H](O)C1(NC(=O)CCc2ccc3ccccc3n2)CC1,v1316b,217087,2.813801,0.522349,111639,46735,5425,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,RYXAUVAEQAUNQM-MRXNPFEDSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C46735-P208,acceptable,expansion,None,z0384a,z1040a,,TRUE,red,,,,,,
O=C(CCCc1ccccn1)Nc1cnn(-c2ncccn2)c1,v1318a,217074,5.063576,0.373838,111792,20041,5426,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DNRVEDCSVRBDFQ-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217074/C20041-P153,acceptable,expansion,None,d0472b,z0653a,,TRUE,red,,,,,,
CCn1cc(NC(=O)CCCc2ccccn2)cn1,v1319a,217074,3.678063,0.456658,111958,20185,5427,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FRCAWIUSQZXGRP-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217074/C20185-P153,acceptable,expansion,None,d0472b,z0653a,,TRUE,red,,,,,,
Cc1ccc2c(c1)CCCN2C(=O)C(F)(F)c1ccccn1,v1320a,217083,5.001261,0.396842,112011,32935,5428,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,WUKVKJNYTBJBJR-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217083/C32935-P3,acceptable,expansion,None,d0472b,z0165a,,TRUE,red,,,,,,
O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)NN=Cc1cccnc1,v1321a,217076,8.760261,0.396252,112144,7426,5429,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,IXYMHFSREYCOFO-GJZGRUSLSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C7426-P206,acceptable,expansion,None,z0215a,z1018a,,TRUE,red,,,,,,
O=C(O)[C@H](Cc1cccnc1)NCc1csc(C(F)(F)F)n1,v1322a,217086,3.37829,0.354234,112810,12620,5430,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XZHCRNZZAIPYOB-JTQLQIEISA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C12620-P120,acceptable,expansion,None,d0472b,z0384a,,TRUE,red,,,,,,
COCc1nc(CN[C@H](Cc2cccnc2)C(=O)O)cs1,v1323a,217086,2.008646,0.332791,112867,12722,5431,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,NQEZMDZCLYPMFK-GFCCVEGCSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C12722-P120,acceptable,expansion,None,d0472b,z0384a,,TRUE,red,,,,,,
O=C(CCCc1ccccc1)Nc1c[nH]nc1-c1ccccn1,v1324a,217078,10.067601,0.519791,113088,19954,5432,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,FCSKNHMJMJFCAU-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C19954-P151,acceptable,expansion,None,z0215a,z0637a,,,,,,,,TRUE,purple
C[C@@H](CC(=O)Nc1c[nH]nc1-c1ccccn1)C1CCCCC1,v1325a,217078,8.671056,0.562856,113346,20103,5433,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DTMGIEXNNNEZRK-ZDUSSCGKSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C20103-P104,acceptable,expansion,None,z0215a,z0637a,,TRUE,red,,,,,,
C[C@@H](CC(=O)Nc1c[nH]nc1-c1ccccn1)C1CCCCC1,v1325b,217078,10.194542,0.559474,113358,20103,5434,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DTMGIEXNNNEZRK-ZDUSSCGKSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C20103-P151,acceptable,expansion,None,z0215a,z0637a,,TRUE,red,,,,,,
c1ccc2c(CNc3nnc(-c4ccncc4)o3)coc2c1,v1285b,217078,3.179706,0.719801,114500,34426,5435,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,XEQQWXZOYCSSPP-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch007.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217078/C34426-P123,acceptable,expansion,None,z0411a,3vws-b,,TRUE,red,,,,,,
C[C@@H](O)CNC(=O)Nc1cccc2c1OC(C)(C)CC2,v1328a,217087,6.260428,0.70111,114721,53809,5436,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,UKWFLRZSMSDWTC-SNVBAGLBSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C53809-P102,acceptable,expansion,None,z0211a,z0991a,,,,TRUE,blue,,,,
C[C@@H](O)CNC(=O)Nc1cc(F)cc2c1OCCC2,v1329a,217087,2.279722,0.715383,114763,53914,5437,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,CEUYKVBMQATWPX-MRVPVSSYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C53914-P102,acceptable,expansion,None,z0211a,z0991a,,TRUE,red,,,,,,
CCN[C@@H](CC1(OC)CC1)c1cscn1,v1330a,217076,3.648308,0.581066,116174,52556,5438,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,NFXUVUAEFJDJFT-VIFPVBQESA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C52556-P136,acceptable,expansion,None,z0496a,z0521a,,TRUE,red,,,,,,
O=C(CCc1cncs1)N1CCCc2ccc([N+](=O)[O-])cc21,v1331a,217086,3.443443,0.396436,116285,38801,5439,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,GKXFXXUVSGNTDT-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C38801-P136,acceptable,expansion,None,z0496a,z0904a,,TRUE,red,,,,,,
C[C@H]1Cc2ccccc2N(C(=O)C(F)(F)c2cccnc2)C1,v1332a,217083,5.540764,0.382665,116453,35325,5440,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,BKPYKPCPVVPRDZ-LBPRGKRZSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch012.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217083/C35325-P3,acceptable,expansion,None,d0472b,z0165a,,,,,,,,TRUE,purple
CCN[C@H](C[C@@H]1C[C@H]1C)c1cscn1,v1333a,217076,1.328145,0.611944,116747,53235,5441,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,DVZOEFZQIKJCIY-KXUCPTDWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch005.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217076/C53235-P136,acceptable,expansion,None,z0496a,z0521a,,TRUE,red,,,,,,
O=C(N[C@@H](C1CCC1)C(F)(F)F)c1ccn(-c2cccnc2)n1,v1334a,217074,13.287217,0.366354,116827,22577,5442,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,SBYDBNNEHVYDJX-ZDUSSCGKSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch003.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217074/C22577-P41,acceptable,expansion,None,d0472b,z0215a,z0653a,TRUE,red,,,,,,
c1ccc2c(c1)CCCN2Cc1ncc[nH]1,v1335a,217082,2.428127,0.434893,117289,39544,5443,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,ZNOBRDACFNMCNF-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217082/C39544-P1,acceptable,expansion,None,d0378a,z0904a,,TRUE,red,,,,,,
COc1cccc2c(CC(=O)NC[C@@H](O)c3ccncc3)coc12,v1336a,217087,4.566423,0.582064,117324,27831,5444,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AOSCQMBZAWJOQW-OAHLLOKOSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C27831-P123,acceptable,expansion,None,z0411a,3vws-b,,TRUE,red,,,,,,
COc1cccc2c(CC(=O)NC[C@@H](O)c3ccncc3)coc12,v1336b,217087,4.313473,0.634507,117328,27831,5445,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AOSCQMBZAWJOQW-OAHLLOKOSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch016.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217087/C27831-P217,acceptable,expansion,None,z0411a,3vws-b,,TRUE,red,,,,,,
CCOC(=O)c1cnccc1NC[C@@](C)(O)COC,v1338a,217086,3.992747,0.566832,117872,37923,5446,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,VDFCXTONXACPCO-CYBMUJFWSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch015.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217086/C37923-P151,acceptable,expansion,None,z0628a,z0637a,,TRUE,red,,,,,,
c1nc(-c2cncs2)cs1,v1339a,217084,1.272334,0.776503,134282,8626,5447,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,AQIWYYUUFDZEPS-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch013.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217084/C8626-P136,acceptable,expansion,None,z0384a,z0496a,,TRUE,red,,,,,,
Cn1ccc2cc(S(=O)(=O)Nc3ccc4occc4c3)ccc21,v1340a,217082,9.030925,0.795125,119535,40440,5448,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,OPBKSEQHWDGWCG-UHFFFAOYSA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch011.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217082/C40440-P218,acceptable,expansion,None,z0136a,3vws-a,,TRUE,red,,,,,,
C[C@H](NC(=O)NCc1ccn(C)n1)c1coc2ccccc12,v1341a,217072,4.954046,0.61613,119548,36229,5449,RdRp_knitwork_green_site_rna_tunnel_pure_fragalysis.sdf,HHWFIUWTGLWOKQ-NSHDSACASA-N,BulkDock.place:Flavi_NS5_RdRp:RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001,RdRp_knitwork_green_site_rna_tunnel_pure_split4000_batch001.csv,/opt/xchem-fragalysis-2/maxwin/BulkDock/SCRATCH/217072/C36229-P104,acceptable,expansion,None,z0215a,3vws-b,,TRUE,red,,,,,,
